founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
47051,45,Female,36,Healthcare,9217.0,Good,High,Average,0,No,4,Bachelor’s Degree,Single,2.0,Entry,Medium,51.0,No,No,No,Poor,Very High,Stayed
62687,29,Male,16,Healthcare,8393.0,Fair,High,Average,0,No,60,Associate Degree,Divorced,4.0,Mid,Large,23.0,Yes,No,No,Excellent,Medium,Stayed
22419,46,Male,12,Education,3726.0,Fair,Very High,Average,0,No,39,Bachelor’s Degree,Divorced,1.0,Mid,Small,43.0,No,No,No,Good,High,Stayed
71491,38,Male,30,Finance,9757.0,,,Average,1,No,96,Bachelor’s Degree,Married,1.0,Entry,Medium,59.0,No,No,No,Good,Low,Stayed
66650,20,Male,2,Education,5320.0,Fair,High,Below Average,2,Yes,83,High School,Single,1.0,Mid,Large,8.0,No,No,No,Good,Medium,Left
8730,30,Male,1,Media,5576.0,,Very High,Average,0,Yes,99,Bachelor’s Degree,Married,3.0,Entry,Small,72.0,No,No,No,Poor,Low,Left
20251,49,Male,17,Education,4991.0,Excellent,High,Average,0,No,74,Associate Degree,Single,6.0,Mid,Medium,29.0,No,No,No,Good,Low,Left
72338,50,Female,31,Media,5745.0,Good,High,Below Average,0,No,16,Bachelor’s Degree,Married,2.0,Mid,Medium,36.0,No,No,No,Poor,Low,Stayed
12079,42,Female,32,Media,6099.0,Fair,High,Below Average,0,No,70,Bachelor’s Degree,Single,1.0,Entry,Medium,66.0,No,No,No,Poor,Low,Left
59887,38,Male,19,Finance,7483.0,Good,High,Average,2,No,61,Master’s Degree,Married,1.0,Entry,Small,24.0,Yes,No,No,Good,High,Left
20682,24,Female,4,Education,4551.0,Excellent,Very High,Average,0,Yes,45,Master’s Degree,Single,2.0,Entry,Small,77.0,No,No,No,Good,Medium,Left
8785,56,Male,4,Education,3401.0,Fair,Medium,Average,0,Yes,97,Master’s Degree,Single,3.0,Mid,Large,6.0,No,No,No,Good,Medium,Left
69354,34,Male,25,Healthcare,9559.0,Good,High,Average,0,No,82,Master’s Degree,Married,3.0,Entry,Large,101.0,No,No,Yes,Good,Low,Stayed
53603,46,Male,30,Finance,7219.0,Excellent,Very High,Below Average,0,No,71,Master’s Degree,Married,2.0,Entry,Medium,88.0,Yes,No,No,Poor,High,Left
25356,52,Male,12,Education,2942.0,Good,Low,High,1,No,74,Associate Degree,Divorced,1.0,Senior,Large,66.0,No,No,No,Good,High,Stayed
31645,47,Female,26,Healthcare,9130.0,Good,Very High,Average,2,No,13,High School,Divorced,6.0,Mid,Large,36.0,Yes,No,No,Poor,Medium,Stayed
18524,23,Female,11,Technology,9542.0,Poor,High,Below Average,0,No,97,High School,Married,0.0,Mid,Medium,85.0,Yes,No,No,Poor,Low,Stayed
54956,55,Female,23,Healthcare,6428.0,Fair,Medium,Average,0,No,53,Bachelor’s Degree,Married,0.0,Entry,Medium,41.0,No,No,No,Good,Low,Left
2533,21,Male,5,Education,5056.0,Fair,High,Below Average,1,Yes,35,Associate Degree,Married,1.0,Mid,Medium,83.0,No,No,No,Poor,High,Left
56616,55,Female,42,Healthcare,9332.0,Fair,Very High,Below Average,2,No,84,Associate Degree,Divorced,0.0,Senior,Large,108.0,Yes,No,No,Good,Very High,Stayed
13524,35,Female,21,Healthcare,7546.0,Fair,Low,Average,0,No,33,Master’s Degree,Single,0.0,Mid,Small,39.0,No,No,No,Poor,Low,Left
2224,42,Male,7,Technology,10464.0,Fair,High,High,0,No,2,Master’s Degree,Married,4.0,Senior,Medium,69.0,No,No,No,Good,High,Stayed
16689,40,Male,14,Healthcare,6913.0,Poor,Low,High,1,Yes,56,Bachelor’s Degree,Divorced,4.0,Mid,Small,83.0,No,No,No,Good,Low,Stayed
1120,49,Female,1,Education,4176.0,Excellent,Very High,Average,1,Yes,48,Associate Degree,Single,3.0,Entry,Medium,23.0,No,No,Yes,Good,High,Left
6771,51,Female,42,Finance,8238.0,Good,Very High,Average,1,Yes,70,Associate Degree,Divorced,0.0,Entry,Small,112.0,No,No,No,Good,Low,Left
9128,32,Female,7,Education,4821.0,Poor,High,Average,2,No,29,Master’s Degree,Divorced,4.0,Mid,Small,69.0,No,No,No,Good,Medium,Left
8563,48,Male,7,Technology,6017.0,,,High,0,Yes,84,PhD,Married,2.0,Senior,Medium,31.0,No,No,Yes,Good,Low,Stayed
40169,25,Male,3,Healthcare,6843.0,,,Average,0,Yes,68,Bachelor’s Degree,Married,,Senior,Large,68.0,No,No,Yes,Good,High,Stayed
39117,42,Female,32,Education,4018.0,Good,High,High,0,No,96,Bachelor’s Degree,Single,0.0,Mid,Small,85.0,No,Yes,Yes,Good,Medium,Stayed
11303,52,Female,28,Healthcare,8327.0,Fair,Low,Average,0,No,29,Associate Degree,Married,0.0,Entry,Medium,29.0,No,No,No,Good,Medium,Left
69270,59,Male,4,Healthcare,8171.0,Fair,High,Low,1,No,99,Bachelor’s Degree,Married,0.0,Mid,Medium,75.0,No,No,No,Poor,Low,Left
41588,30,Female,6,Healthcare,8307.0,Excellent,High,High,0,No,55,Associate Degree,Married,0.0,Senior,Small,37.0,No,No,No,Good,Medium,Stayed
29496,37,Female,16,Technology,12204.0,Excellent,High,Average,1,No,4,Associate Degree,Divorced,0.0,Entry,Large,77.0,Yes,No,Yes,Good,Medium,Stayed
29599,31,Male,16,Technology,10660.0,Fair,Low,Below Average,0,Yes,28,Associate Degree,Married,0.0,Entry,Medium,45.0,Yes,No,Yes,Fair,Low,Stayed
18550,59,Female,43,Media,6414.0,Poor,High,High,0,Yes,8,PhD,Divorced,1.0,Entry,Medium,61.0,Yes,No,No,Good,Medium,Left
16904,22,Male,11,Education,3486.0,Excellent,Very High,High,1,No,86,Associate Degree,Married,0.0,Mid,Medium,90.0,No,No,No,Good,Medium,Stayed
52928,49,Male,17,Technology,10058.0,Fair,High,Average,2,No,80,Bachelor’s Degree,Single,1.0,Mid,Medium,88.0,Yes,No,No,Poor,High,Left
31247,37,Female,14,Healthcare,7851.0,Fair,Medium,Average,1,No,20,Bachelor’s Degree,Married,1.0,Senior,Medium,79.0,No,No,No,Fair,High,Stayed
23731,35,Female,1,Education,4789.0,Good,Medium,Average,1,No,8,Bachelor’s Degree,Married,2.0,Entry,Medium,62.0,Yes,No,No,Poor,Low,Stayed
2872,50,Male,1,Healthcare,7340.0,Fair,Low,Below Average,0,No,11,Master’s Degree,Single,2.0,Senior,Medium,38.0,No,No,No,Fair,Low,Stayed
73289,25,Male,12,Education,3806.0,Good,Medium,Average,0,No,72,Bachelor’s Degree,Divorced,3.0,Entry,Medium,74.0,No,No,Yes,Good,Low,Stayed
31287,32,Male,15,Technology,8228.0,,,Average,1,No,50,Associate Degree,Single,6.0,Senior,Medium,68.0,Yes,No,No,Good,High,Stayed
59882,32,Female,3,Technology,9441.0,,,Low,0,No,68,Master’s Degree,Single,,Senior,Medium,,No,No,No,Good,High,Left
7007,45,Female,4,Education,5288.0,Good,High,Average,0,Yes,51,Master’s Degree,Married,0.0,Entry,Medium,74.0,Yes,No,No,Excellent,Medium,Left
41019,45,Female,3,Finance,9054.0,Good,High,Average,0,No,17,Bachelor’s Degree,Single,3.0,Mid,Medium,10.0,No,No,Yes,Good,Low,Left
10117,36,Male,9,Healthcare,6873.0,Fair,Very High,Average,0,No,4,Master’s Degree,Married,1.0,Entry,Large,31.0,No,No,No,Good,Very High,Left
7077,39,Male,28,Healthcare,7968.0,,High,Below Average,3,No,72,PhD,Divorced,1.0,Mid,Large,52.0,No,No,No,Fair,Low,Stayed
71346,36,Male,27,Technology,10166.0,Excellent,High,High,1,Yes,20,Master’s Degree,Divorced,3.0,Mid,Small,91.0,No,No,No,Good,Low,Stayed
7820,23,Male,7,Healthcare,8441.0,Fair,High,Average,0,No,62,Associate Degree,Single,0.0,Entry,Medium,15.0,No,No,No,Good,Low,Left
7318,48,Male,19,Media,5846.0,,High,High,1,Yes,50,Bachelor’s Degree,Married,4.0,Mid,Large,84.0,Yes,No,No,Fair,Very High,Stayed
62237,54,Female,23,Healthcare,9074.0,Excellent,High,Low,0,No,34,Associate Degree,Single,0.0,Mid,Medium,101.0,No,No,Yes,Poor,Low,Left
47908,53,Female,20,Healthcare,6471.0,Good,High,High,0,No,63,High School,Married,0.0,Entry,Medium,80.0,No,No,No,Poor,High,Stayed
24128,33,Female,9,Healthcare,7971.0,Good,Very High,Average,1,No,42,Associate Degree,Married,3.0,Entry,Large,24.0,No,No,Yes,Good,High,Left
63510,33,Male,6,Technology,10912.0,Good,Medium,Low,1,No,22,Bachelor’s Degree,Single,3.0,Entry,Small,60.0,No,No,No,Fair,Very High,Left
40122,56,Male,11,Media,,,,Average,1,No,2,Associate Degree,Married,,Mid,,,No,No,No,Good,Low,Stayed
73533,37,Male,24,Education,,,,Average,0,No,91,High School,Married,,Entry,,,No,No,Yes,Fair,Very High,Left
32729,31,Female,9,Technology,10102.0,Good,Very High,Below Average,3,No,66,PhD,Married,1.0,Entry,Small,63.0,Yes,No,No,Good,Medium,Stayed
64112,30,Male,8,Media,4820.0,Excellent,High,High,2,No,25,Master’s Degree,Single,3.0,Mid,Large,31.0,No,No,No,Good,Medium,Left
30811,22,Male,8,Technology,10709.0,,Low,Average,1,No,30,Bachelor’s Degree,Married,1.0,Entry,Large,68.0,Yes,No,No,Good,Medium,Left
64247,37,Male,28,Healthcare,8563.0,Good,Low,High,1,Yes,37,Master’s Degree,Single,5.0,Entry,Medium,94.0,Yes,No,Yes,Poor,Medium,Stayed
66376,59,Female,35,Education,4998.0,,,Below Average,0,No,82,Bachelor’s Degree,Single,,Entry,,,No,No,Yes,Excellent,Low,Left
36658,26,Male,18,Finance,9682.0,Good,High,Below Average,2,Yes,88,Associate Degree,Married,0.0,Mid,Medium,34.0,No,No,No,Good,Very High,Stayed
22632,24,Male,1,Education,2799.0,Good,High,Average,0,No,53,Bachelor’s Degree,Single,0.0,Mid,Medium,19.0,No,No,No,Excellent,High,Left
65299,46,Male,23,Healthcare,9419.0,Excellent,Very High,High,0,No,38,Bachelor’s Degree,Married,2.0,Mid,Large,61.0,No,No,No,Excellent,High,Stayed
31703,22,Female,13,Education,4868.0,Fair,High,High,2,No,55,High School,Single,0.0,Senior,Large,60.0,No,No,No,Fair,Medium,Left
26463,27,Female,16,Healthcare,7731.0,Excellent,High,Average,4,No,39,Associate Degree,Single,1.0,Mid,Small,59.0,No,No,No,Fair,High,Stayed
13925,19,Male,10,Finance,6320.0,Good,Very High,Average,2,No,92,Bachelor’s Degree,Single,0.0,Mid,Medium,38.0,No,No,No,Poor,Low,Left
48382,45,Female,21,Healthcare,5468.0,Fair,Medium,High,1,No,66,Associate Degree,Single,0.0,Mid,Large,99.0,Yes,No,No,Poor,High,Stayed
59497,25,Male,9,Healthcare,8766.0,Good,High,Average,0,Yes,13,High School,Single,2.0,Entry,Medium,17.0,No,No,No,Good,Low,Left
38171,43,Male,26,Finance,8201.0,Fair,High,Low,0,No,13,Master’s Degree,Married,0.0,Senior,Small,29.0,No,No,No,Excellent,Low,Left
70342,19,Male,4,Healthcare,7601.0,Excellent,Very High,Average,2,No,52,Associate Degree,Divorced,1.0,Entry,Medium,73.0,No,No,No,Good,High,Stayed
72125,55,Male,13,Finance,7166.0,Poor,High,Below Average,0,Yes,47,PhD,Married,0.0,Senior,Medium,45.0,No,Yes,No,Excellent,Low,Stayed
15372,23,Female,10,Healthcare,8351.0,Excellent,Very High,Below Average,0,Yes,56,Bachelor’s Degree,Single,6.0,Senior,Small,18.0,Yes,No,No,Good,Medium,Stayed
43421,22,Male,3,Education,4281.0,Good,High,Average,1,No,33,Associate Degree,Single,4.0,Mid,Small,58.0,No,No,No,Fair,Medium,Stayed
18592,53,Female,32,Education,5077.0,Poor,Very High,Average,0,No,26,Bachelor’s Degree,Single,5.0,Entry,Medium,73.0,No,No,No,Excellent,High,Left
28484,42,Female,11,Finance,8503.0,Excellent,High,Average,1,No,11,Associate Degree,Single,0.0,Senior,Medium,86.0,No,No,No,Good,Very High,Stayed
16098,50,Female,11,Education,,,,Average,1,No,71,Bachelor’s Degree,Divorced,,Mid,,,No,No,Yes,Fair,High,Left
55833,44,Female,34,Healthcare,7633.0,Good,Low,Average,3,No,21,Bachelor’s Degree,Single,1.0,Mid,Small,66.0,No,No,No,Poor,Low,Stayed
49355,24,Male,10,Media,6611.0,Fair,Medium,Average,1,No,76,Bachelor’s Degree,Divorced,0.0,Entry,Medium,76.0,Yes,No,No,Fair,High,Left
51433,56,Male,16,Technology,13229.0,Good,High,High,0,No,95,Bachelor’s Degree,Married,4.0,Mid,Medium,85.0,Yes,No,No,Fair,High,Stayed
30189,49,Male,30,Finance,6953.0,Excellent,High,Average,3,No,63,Bachelor’s Degree,Married,4.0,Entry,Medium,96.0,Yes,No,Yes,Good,Low,Stayed
62949,44,Male,3,Education,6031.0,Good,High,Average,0,No,24,Bachelor’s Degree,Single,3.0,Entry,Small,61.0,Yes,No,Yes,Poor,High,Left
5256,18,Female,4,Technology,8121.0,Excellent,Medium,High,0,No,50,Bachelor’s Degree,Married,0.0,Entry,Small,31.0,Yes,No,No,Fair,Low,Left
15791,40,Male,27,Education,4329.0,Fair,Medium,Average,0,No,50,Bachelor’s Degree,Married,0.0,Senior,Small,87.0,No,No,No,Fair,Low,Stayed
54209,19,Female,5,Healthcare,7525.0,Fair,Very High,Below Average,4,No,53,Associate Degree,Single,1.0,Mid,Large,70.0,No,No,No,Good,Low,Left
6735,45,Female,2,Education,4482.0,Good,Very High,Average,3,No,52,Master’s Degree,Single,1.0,Mid,Large,3.0,No,No,Yes,Poor,Medium,Left
17827,20,Male,6,Healthcare,7321.0,Good,High,Below Average,4,No,61,Master’s Degree,Married,1.0,Mid,Medium,8.0,No,No,No,Excellent,High,Stayed
36282,35,Male,12,Media,6759.0,Poor,Very High,Average,1,No,36,Associate Degree,Divorced,1.0,Entry,Medium,69.0,No,No,No,Fair,High,Left
51139,43,Male,34,Technology,10101.0,,Medium,Below Average,0,No,67,High School,Single,0.0,Mid,Medium,76.0,Yes,No,No,Fair,High,Left
39968,43,Male,18,Healthcare,7679.0,Fair,Low,High,1,No,65,Bachelor’s Degree,Divorced,1.0,Senior,Medium,31.0,No,No,No,Fair,Medium,Left
25319,59,Female,45,Media,6931.0,Good,Very High,High,1,No,9,Bachelor’s Degree,Single,1.0,Senior,Large,49.0,No,No,No,Good,Medium,Left
71931,28,Female,3,Technology,11322.0,Good,High,High,0,Yes,78,Bachelor’s Degree,Single,2.0,Entry,Small,60.0,No,No,No,Poor,Low,Left
72866,55,Male,28,Finance,10090.0,Excellent,High,Average,0,No,60,Master’s Degree,Married,0.0,Mid,Large,93.0,No,No,No,Poor,Low,Stayed
54301,54,Male,23,Technology,,,,Average,0,No,74,Associate Degree,Single,,Mid,,,Yes,No,No,Good,Medium,Stayed
28938,58,Male,25,Finance,7882.0,Fair,High,Average,2,No,69,Master’s Degree,Single,1.0,Mid,Small,85.0,No,No,No,Fair,Low,Left
13287,38,Male,23,Technology,8904.0,Poor,Very High,Below Average,1,No,38,Master’s Degree,Divorced,2.0,Entry,Medium,32.0,No,No,Yes,Poor,High,Left
29386,50,Male,26,Education,3868.0,Good,Very High,Average,0,Yes,57,Master’s Degree,Divorced,2.0,Mid,Small,45.0,No,No,No,Good,Medium,Stayed
9555,29,Male,4,Education,4903.0,Excellent,High,Low,0,Yes,50,Master’s Degree,Single,2.0,Mid,Medium,76.0,No,No,No,Poor,Low,Stayed
69863,51,Female,19,Technology,6936.0,Fair,High,Average,0,No,63,Bachelor’s Degree,Divorced,2.0,Entry,Large,65.0,No,No,Yes,Good,High,Left
27473,19,Male,8,Education,5061.0,,,High,0,Yes,6,Associate Degree,Single,,Mid,,,No,No,Yes,Poor,Medium,Left
56404,32,Male,14,Education,4377.0,Good,Very High,Average,0,No,75,High School,Single,1.0,Mid,Small,52.0,No,No,No,Poor,High,Stayed
4360,19,Female,4,Healthcare,7854.0,Poor,High,Below Average,3,Yes,87,Associate Degree,Married,1.0,Senior,Medium,73.0,No,No,No,Good,Low,Stayed
8767,24,Female,13,Education,4020.0,,High,High,0,No,77,Master’s Degree,Married,3.0,Senior,Small,55.0,Yes,No,Yes,Excellent,High,Stayed
55348,35,Female,21,Technology,7820.0,Good,Very High,High,0,Yes,29,Bachelor’s Degree,Married,0.0,Entry,Medium,24.0,No,Yes,No,Good,Medium,Left
57926,21,Female,13,Technology,6979.0,Fair,High,Average,0,Yes,32,Master’s Degree,Married,5.0,Mid,Small,28.0,No,Yes,Yes,Fair,Low,Stayed
55978,29,Female,18,Finance,5393.0,Good,Medium,Average,0,No,66,Bachelor’s Degree,Married,1.0,Mid,Large,96.0,No,No,No,Good,High,Stayed
25133,24,Male,11,Media,,,,Below Average,1,No,60,Associate Degree,Single,,Entry,,,No,No,No,Fair,Medium,Left
40197,59,Male,31,Education,3293.0,Good,Very High,Average,0,Yes,41,Associate Degree,Single,0.0,Entry,Medium,85.0,No,No,No,Poor,Low,Left
21251,21,Male,8,Education,4162.0,Fair,Medium,High,2,Yes,36,Associate Degree,Divorced,1.0,Entry,Large,68.0,No,No,Yes,Good,Low,Left
7828,29,Male,14,Education,4925.0,Good,High,High,0,No,66,High School,Married,0.0,Mid,Medium,76.0,No,No,No,Good,Low,Stayed
56582,37,Female,14,Education,3720.0,Fair,High,Average,3,No,30,Master’s Degree,Married,1.0,Senior,Medium,50.0,No,No,No,Good,Medium,Stayed
60013,56,Male,29,Media,6554.0,,Medium,High,0,Yes,82,Associate Degree,Single,1.0,Entry,Medium,90.0,No,No,No,Good,Low,Left
37537,33,Female,16,Healthcare,8350.0,Fair,High,Average,0,Yes,67,Master’s Degree,Single,1.0,Entry,Medium,85.0,No,No,No,Fair,High,Left
9850,43,Female,31,Education,4211.0,Excellent,Very High,Low,2,No,53,Bachelor’s Degree,Married,0.0,Senior,Medium,61.0,Yes,No,No,Good,Medium,Stayed
56891,20,Female,9,Finance,7782.0,,,Average,0,No,93,Bachelor’s Degree,Single,,Mid,,,No,No,No,Good,Medium,Left
18609,29,Male,16,Media,5991.0,Good,Medium,High,0,No,52,Master’s Degree,Divorced,4.0,Senior,Medium,56.0,No,No,No,Good,Low,Stayed
49942,35,Female,2,Education,,,,Below Average,1,No,4,Associate Degree,Single,,Entry,,,No,No,No,Fair,Medium,Left
32569,33,Male,12,Healthcare,7721.0,Fair,Medium,Average,0,No,50,Associate Degree,Married,4.0,Mid,Medium,60.0,No,No,No,Excellent,Low,Stayed
21912,56,Male,15,Technology,8015.0,Poor,Very High,Below Average,0,No,8,Bachelor’s Degree,Married,4.0,Entry,Large,53.0,No,Yes,No,Fair,High,Left
33045,35,Female,20,Finance,5683.0,Fair,High,Low,2,Yes,83,Bachelor’s Degree,Married,4.0,Entry,Large,27.0,No,No,No,Poor,Low,Left
6792,18,Female,4,Education,2683.0,Fair,Medium,Average,0,Yes,51,Associate Degree,Married,1.0,Mid,Medium,63.0,No,No,No,Poor,Low,Left
67571,47,Female,1,Finance,7973.0,,,Below Average,0,No,43,Associate Degree,Single,,Mid,,,Yes,No,No,Poor,Medium,Left
54385,30,Male,2,Technology,9626.0,Poor,High,Average,0,No,19,PhD,Divorced,0.0,Entry,Medium,39.0,No,No,No,Poor,Medium,Stayed
27109,49,Male,35,Healthcare,8807.0,Fair,High,Average,0,No,79,Master’s Degree,Married,4.0,Mid,Medium,53.0,Yes,No,No,Excellent,Low,Stayed
6810,40,Male,22,Finance,8568.0,Good,High,Average,3,No,68,Master’s Degree,Married,5.0,Mid,Large,59.0,No,No,No,Good,High,Stayed
12076,29,Male,14,Technology,9315.0,Good,High,Average,4,No,25,Bachelor’s Degree,Married,0.0,Entry,Medium,66.0,No,Yes,Yes,Good,Low,Stayed
61984,25,Male,8,Media,5488.0,Excellent,High,High,0,No,51,Bachelor’s Degree,Divorced,0.0,Mid,Large,38.0,No,No,No,Good,Low,Stayed
50176,49,Female,23,Technology,7385.0,,High,Average,2,No,26,Bachelor’s Degree,Married,4.0,Senior,Medium,43.0,No,No,No,Fair,Medium,Stayed
21705,49,Male,17,Finance,7352.0,Good,Low,High,2,Yes,23,Associate Degree,Married,0.0,Entry,Small,77.0,No,No,No,Fair,Very High,Left
12680,43,Male,26,Education,4308.0,Fair,Medium,High,0,Yes,51,Master’s Degree,Married,1.0,Senior,Large,33.0,No,No,No,Good,High,Stayed
29021,23,Female,4,Finance,10209.0,Fair,Very High,Below Average,1,Yes,13,Master’s Degree,Single,1.0,Mid,Small,77.0,No,No,No,Fair,High,Left
70709,37,Male,11,Finance,11690.0,Good,High,Average,0,Yes,47,Associate Degree,Single,2.0,Entry,Medium,86.0,No,No,No,Poor,High,Stayed
7530,20,Male,6,Education,5194.0,,,Average,0,No,51,Bachelor’s Degree,Married,,Mid,,,No,No,Yes,Good,Low,Stayed
19126,30,Male,7,Healthcare,8227.0,Fair,Very High,Average,0,Yes,6,Associate Degree,Married,4.0,Senior,Medium,49.0,No,No,No,Poor,Low,Stayed
27653,52,Female,30,Education,5003.0,Poor,Medium,Below Average,1,No,11,Bachelor’s Degree,Divorced,3.0,Senior,Medium,102.0,No,No,No,Good,High,Stayed
8667,50,Male,41,Healthcare,7424.0,,,Average,2,No,91,Master’s Degree,Married,,Mid,Small,,Yes,No,No,Good,High,Stayed
64124,32,Female,4,Technology,9956.0,Fair,High,High,0,No,78,Associate Degree,Single,2.0,Senior,Medium,22.0,No,Yes,Yes,Fair,High,Stayed
45480,38,Female,19,Healthcare,7940.0,Good,High,Average,1,No,71,PhD,Married,3.0,Mid,Medium,93.0,No,No,No,Excellent,High,Stayed
66620,43,Female,16,Education,2866.0,Good,High,Low,0,No,50,Bachelor’s Degree,Married,4.0,Mid,Small,71.0,Yes,No,Yes,Fair,Low,Stayed
14655,36,Male,24,Healthcare,8675.0,Good,High,Average,0,No,22,Master’s Degree,Married,0.0,Mid,Small,88.0,No,No,No,Good,High,Stayed
46829,26,Female,9,Media,6491.0,Excellent,Medium,Average,0,Yes,43,Bachelor’s Degree,Single,0.0,Entry,Medium,24.0,No,No,No,Good,High,Left
21951,30,Female,11,Healthcare,9651.0,Good,High,Average,0,No,19,Bachelor’s Degree,Single,1.0,Senior,Small,25.0,Yes,No,No,Good,High,Stayed
61632,18,Female,9,Finance,5465.0,Fair,Low,Average,0,Yes,88,High School,Married,2.0,Senior,Medium,10.0,No,No,No,Excellent,Low,Left
25621,27,Female,2,Education,4024.0,Fair,High,Average,0,No,34,Bachelor’s Degree,Single,1.0,Mid,Large,33.0,Yes,No,No,Good,Medium,Stayed
6613,57,Female,30,Technology,9180.0,Fair,High,High,0,No,87,Bachelor’s Degree,Married,1.0,Senior,Small,96.0,No,No,Yes,Fair,High,Stayed
42037,26,Female,1,Healthcare,7496.0,Good,Low,Below Average,0,No,45,Master’s Degree,Single,0.0,Senior,Medium,27.0,Yes,Yes,No,Good,Medium,Stayed
1489,24,Male,8,Technology,10193.0,Fair,Medium,Average,2,No,16,Associate Degree,Single,3.0,Entry,Medium,64.0,No,Yes,No,Good,Low,Left
32590,20,Male,4,Education,5748.0,Good,Very High,Below Average,1,Yes,18,Bachelor’s Degree,Divorced,2.0,Mid,Medium,81.0,Yes,No,Yes,Good,High,Left
63717,23,Male,7,Education,2341.0,Good,High,Average,0,No,53,Bachelor’s Degree,Married,4.0,Entry,Small,66.0,No,Yes,No,Good,High,Stayed
52659,26,Female,12,Healthcare,,,,High,0,No,31,Associate Degree,Married,,Senior,,,No,No,No,Good,High,Left
53909,33,Female,6,Healthcare,7262.0,Fair,Very High,Average,0,Yes,17,Bachelor’s Degree,Married,1.0,Mid,Medium,63.0,No,No,No,Good,Medium,Stayed
33026,35,Female,20,Education,5145.0,Excellent,High,Average,0,No,23,Master’s Degree,Married,0.0,Entry,Large,73.0,No,No,No,Good,Medium,Stayed
22597,55,Male,27,Finance,8033.0,Good,High,Average,0,No,15,High School,Divorced,2.0,Mid,Small,47.0,No,No,No,Good,Medium,Stayed
42963,39,Male,3,Technology,9181.0,Poor,Very High,High,2,Yes,45,Master’s Degree,Single,3.0,Mid,Medium,23.0,No,No,No,Good,Medium,Stayed
62709,48,Male,36,Healthcare,7765.0,Poor,High,Average,0,No,26,Bachelor’s Degree,Married,1.0,Mid,Medium,61.0,Yes,No,No,Fair,Medium,Stayed
22094,47,Female,15,Education,,,,Average,3,No,39,Bachelor’s Degree,Single,,Entry,,,No,No,No,Good,Low,Left
26086,20,Female,3,Education,5093.0,Poor,High,Average,0,Yes,31,Bachelor’s Degree,Single,4.0,Senior,Small,69.0,No,No,No,Fair,Low,Left
60373,24,Female,14,Education,4082.0,Excellent,Medium,High,0,No,61,Associate Degree,Married,3.0,Senior,Large,32.0,No,No,No,Good,High,Stayed
5110,51,Female,22,Technology,9940.0,,,Average,2,Yes,40,Bachelor’s Degree,Married,,Mid,,,Yes,No,No,Excellent,Low,Stayed
29106,37,Male,5,Media,5824.0,,,Average,2,No,16,High School,Single,3.0,Entry,Small,61.0,No,No,Yes,Good,Low,Left
36009,28,Female,16,Finance,7831.0,Poor,High,Below Average,2,No,46,PhD,Married,0.0,Entry,Small,92.0,No,No,No,Fair,Low,Left
67052,33,Male,7,Healthcare,6885.0,Good,High,Below Average,1,No,45,Bachelor’s Degree,Single,1.0,Entry,Large,13.0,No,No,No,Good,Low,Left
3867,34,Female,20,Technology,9897.0,Poor,Very High,Average,0,Yes,24,Bachelor’s Degree,Married,2.0,Entry,Medium,73.0,No,No,No,Excellent,High,Left
53028,23,Male,12,Education,4727.0,Excellent,High,Average,0,Yes,84,Bachelor’s Degree,Single,5.0,Mid,Small,42.0,No,No,No,Good,Medium,Stayed
